"id","from_book","from_chapter","from_verse","to_book","to_chapter_start","to_verse_start","to_chapter_end","to_verse_end","votes"
"323935","57","1","1","52","3","2","3","2","3"
"323936","57","1","1","49","6","20","6","20","2"
"323937","57","1","1","50","4","3","4","3","3"
"323938","57","1","1","57","1","9","1","9","5"
"323939","57","1","1","55","1","8","1","8","3"
"323940","57","1","2","51","4","17","4","17","6"
"323941","57","1","2","51","4","15","4","15","4"
"323942","57","1","2","45","16","5","16","5","6"
"323943","57","1","2","50","2","25","2","25","7"
"323944","57","1","2","46","16","19","16","19","3"
"323945","57","1","2","55","2","3","2","4","3"
"323946","57","1","3","47","13","14","13","14","3"
"323947","57","1","3","49","1","2","1","2","4"
"323948","57","1","3","45","1","7","1","7","5"
"323949","57","1","4","49","1","16","1","16","6"
"323950","57","1","4","55","1","3","1","3","2"
"323951","57","1","4","51","1","3","1","3","5"
"323952","57","1","4","53","1","3","1","3","4"
"323953","57","1","4","45","1","8","1","8","7"
"323954","57","1","4","52","1","2","1","2","4"
"323955","57","1","4","50","1","3","1","3","5"
"323956","57","1","5","51","1","4","1","4","10"
"323957","57","1","5","44","9","39","9","41","1"
"323958","57","1","5","49","1","15","1","15","7"
"323959","57","1","5","46","16","1","16","1","3"
"323960","57","1","5","62","3","23","3","23","2"
"323961","57","1","5","57","1","7","1","7","2"
"323962","57","1","5","48","5","6","5","6","2"
"323963","57","1","5","45","12","13","12","13","2"
"323964","57","1","5","45","15","25","15","26","2"
"323965","57","1","5","19","16","3","16","3","3"
"323966","57","1","5","62","5","1","5","2","3"
"323967","57","1","6","50","4","8","4","8","3"
"323968","57","1","6","56","3","14","3","14","4"
"323969","57","1","6","60","3","16","3","16","3"
"323970","57","1","6","58","6","10","6","10","3"
"323971","57","1","6","60","1","5","1","8","5"
"323972","57","1","6","60","2","12","2","12","4"
"323973","57","1","6","40","5","16","5","16","5"
"323974","57","1","6","50","1","9","1","11","13"
"323975","57","1","6","60","3","1","3","1","2"
"323976","57","1","6","47","9","12","9","14","4"
"323977","57","1","6","46","14","25","14","25","3"
"323978","57","1","6","61","1","8","1","8","12"
"323979","57","1","6","59","2","17","2","17","4"
"323980","57","1","6","59","2","14","2","14","4"
"323981","57","1","6","51","1","9","1","9","8"
"323982","57","1","7","47","7","4","7","4","6"
"323983","57","1","7","57","1","20","1","20","5"
"323984","57","1","7","52","2","13","2","13","2"
"323985","57","1","7","63","1","4","1","4","4"
"323986","57","1","7","52","3","9","3","9","6"
"323987","57","1","7","64","1","3","1","6","5"
"323988","57","1","7","55","1","16","1","16","4"
"323989","57","1","7","52","2","19","2","19","5"
"323990","57","1","7","52","1","3","1","3","2"
"323991","57","1","7","47","7","13","7","13","10"
"323992","57","1","8","47","10","8","10","8","4"
"323993","57","1","8","52","2","6","2","6","8"
"323994","57","1","8","47","11","21","11","21","2"
"323995","57","1","8","47","10","1","10","2","2"
"323996","57","1","8","49","5","4","5","4","2"
"323997","57","1","8","47","3","12","3","12","3"
"323998","57","1","8","52","2","2","2","2","2"
"323999","57","1","9","60","2","11","2","11","1"
"324000","57","1","9","23","46","4","46","4","1"
"324001","57","1","9","47","6","1","6","1","1"
"324002","57","1","9","57","1","1","1","25","2"
"324003","57","1","9","19","71","9","71","9","1"
"324004","57","1","9","47","5","20","5","20","4"
"324005","57","1","9","58","13","19","13","19","1"
"324006","57","1","9","49","4","1","4","1","4"
"324007","57","1","9","19","71","18","71","18","1"
"324008","57","1","9","49","3","1","3","1","3"
"324009","57","1","9","20","16","31","16","31","1"
"324010","57","1","9","45","12","1","12","1","4"
"324011","57","1","10","46","4","15","4","15","8"
"324012","57","1","10","51","4","9","4","9","9"
"324013","57","1","10","48","4","19","4","19","7"
"324014","57","1","10","41","9","17","9","17","3"
"324015","57","1","10","10","19","37","19","38","5"
"324016","57","1","10","56","1","4","1","4","6"
"324017","57","1","10","10","9","1","9","7","4"
"324018","57","1","10","54","1","2","1","2","7"
"324019","57","1","10","10","18","5","18","5","4"
"324020","57","1","11","42","15","24","15","24","3"
"324021","57","1","11","18","30","1","30","2","6"
"324022","57","1","11","40","25","30","25","30","4"
"324023","57","1","11","55","4","11","4","11","8"
"324024","57","1","11","42","15","32","15","32","5"
"324025","57","1","11","60","2","10","2","10","5"
"324026","57","1","11","45","3","12","3","12","4"
"324027","57","1","11","42","17","10","17","10","4"
"324028","57","1","12","24","31","20","31","20","3"
"324029","57","1","12","5","13","6","13","6","2"
"324030","57","1","12","49","4","32","4","32","3"
"324031","57","1","12","40","6","14","6","15","4"
"324032","57","1","12","40","18","21","18","35","3"
"324033","57","1","12","10","16","11","16","11","2"
"324034","57","1","12","42","15","20","15","20","3"
"324035","57","1","12","41","11","25","11","25","3"
"324036","57","1","13","49","4","1","4","1","2"
"324037","57","1","13","57","1","1","1","1","2"
"324038","57","1","13","46","16","17","16","17","3"
"324039","57","1","13","50","1","7","1","7","4"
"324040","57","1","13","49","3","1","3","1","4"
"324041","57","1","13","50","2","30","2","30","2"
"324042","57","1","14","47","9","5","9","5","2"
"324043","57","1","14","57","1","8","1","9","2"
"324044","57","1","14","46","9","7","9","7","-1"
"324045","57","1","14","13","29","17","29","17","3"
"324046","57","1","14","60","5","2","5","3","3"
"324047","57","1","14","47","9","7","9","7","8"
"324048","57","1","14","47","8","12","8","12","2"
"324049","57","1","14","46","9","17","9","17","2"
"324050","57","1","14","19","110","3","110","3","1"
"324051","57","1","14","47","1","24","1","24","1"
"324052","57","1","15","23","20","6","20","6","2"
"324053","57","1","15","44","4","28","4","28","1"
"324054","57","1","15","1","50","20","50","20","7"
"324055","57","1","15","1","45","5","45","8","4"
"324056","57","1","15","19","76","10","76","10","-1"
"324057","57","1","16","46","7","22","7","22","5"
"324058","57","1","16","58","3","1","3","1","2"
"324059","57","1","16","44","9","17","9","17","2"
"324060","57","1","16","54","6","2","6","2","5"
"324061","57","1","16","62","5","1","5","1","1"
"324062","57","1","16","49","6","5","6","7","4"
"324063","57","1","16","48","4","28","4","29","2"
"324064","57","1","16","40","23","8","23","8","6"
"324065","57","1","16","60","1","22","1","23","3"
"324066","57","1","16","51","3","22","3","22","6"
"324067","57","1","17","58","3","14","3","14","1"
"324068","57","1","17","50","1","7","1","7","1"
"324069","57","1","17","57","1","10","1","10","1"
"324070","57","1","17","62","1","3","1","3","1"
"324071","57","1","17","40","10","40","10","40","6"
"324072","57","1","17","58","3","1","3","1","2"
"324073","57","1","17","49","3","6","3","6","2"
"324074","57","1","17","60","5","1","5","1","1"
"324075","57","1","17","40","12","48","12","50","2"
"324076","57","1","17","54","6","2","6","2","1"
"324077","57","1","17","57","1","12","1","12","4"
"324078","57","1","17","47","8","23","8","23","8"
"324079","57","1","17","59","2","5","2","5","2"
"324080","57","1","17","40","18","5","18","5","3"
"324081","57","1","17","44","16","15","16","15","2"
"324082","57","1","17","40","25","40","25","40","2"
"324083","57","1","18","23","53","4","53","7","7"
"324084","57","1","19","56","1","4","1","4","1"
"324085","57","1","19","48","5","2","5","2","3"
"324086","57","1","19","47","3","2","3","2","1"
"324087","57","1","19","59","5","19","5","20","2"
"324088","57","1","19","54","1","2","1","2","1"
"324089","57","1","19","48","6","11","6","11","4"
"324090","57","1","19","46","4","15","4","15","2"
"324091","57","1","19","46","16","21","16","22","3"
"324092","57","1","19","46","9","1","9","2","2"
"324093","57","1","20","50","1","8","1","8","2"
"324094","57","1","20","47","7","4","7","7","2"
"324095","57","1","20","47","2","2","2","2","2"
"324096","57","1","20","50","4","1","4","1","2"
"324097","57","1","20","57","1","12","1","12","3"
"324098","57","1","20","52","3","7","3","9","2"
"324099","57","1","20","50","2","1","2","2","2"
"324100","57","1","20","62","3","17","3","17","2"
"324101","57","1","20","57","1","7","1","7","5"
"324102","57","1","20","52","2","19","2","20","2"
"324103","57","1","20","64","1","4","1","4","4"
"324104","57","1","20","58","13","17","13","17","3"
"324105","57","1","20","47","7","13","7","13","2"
"324106","57","1","21","47","7","16","7","16","3"
"324107","57","1","21","47","8","22","8","22","2"
"324108","57","1","21","48","5","10","5","10","2"
"324109","57","1","21","47","2","3","2","3","4"
"324110","57","1","21","53","3","4","3","4","5"
"324111","57","1","22","45","15","24","15","24","2"
"324112","57","1","22","44","28","23","28","23","3"
"324113","57","1","22","50","2","24","2","24","5"
"324114","57","1","22","47","1","11","1","11","5"
"324115","57","1","22","64","1","14","1","14","2"
"324116","57","1","22","59","5","16","5","16","3"
"324117","57","1","22","50","1","25","1","26","2"
"324118","57","1","22","63","1","12","1","12","3"
"324119","57","1","22","50","1","19","1","19","3"
"324120","57","1","22","45","15","30","15","32","2"
"324121","57","1","22","58","13","23","13","23","2"
"324122","57","1","22","58","13","19","13","19","2"
"324123","57","1","23","45","16","7","16","7","4"
"324124","57","1","23","51","1","7","1","7","5"
"324125","57","1","23","51","4","12","4","12","4"
"324126","57","1","23","51","4","10","4","10","2"
"324127","57","1","24","44","19","29","19","29","4"
"324128","57","1","24","44","27","2","27","2","3"
"324129","57","1","24","44","15","37","15","39","4"
"324130","57","1","24","47","8","23","8","23","2"
"324131","57","1","24","50","4","3","4","3","2"
"324132","57","1","24","64","1","8","1","8","2"
"324133","57","1","24","44","12","12","12","12","4"
"324134","57","1","24","51","4","14","4","14","6"
"324135","57","1","24","44","13","13","13","13","2"
"324136","57","1","24","50","2","25","2","25","2"
"324137","57","1","24","57","1","1","1","2","3"
"324138","57","1","24","51","4","10","4","10","6"
"324139","57","1","24","44","12","25","12","25","3"
"324140","57","1","24","55","4","10","4","11","6"
"324141","57","1","25","45","16","20","16","20","5"
"324142","57","1","25","55","4","22","4","22","7"
"324143","57","1","25","48","6","18","6","18","5"
"324144","57","1","25","45","16","23","16","23","4"
"324145","58","1","1","1","28","12","28","15","4"
"324146","58","1","1","2","3","1","3","22","6"
"324147","58","1","1","42","1","72","1","72","6"
"324148","58","1","1","42","1","55","1","55","12"
"324149","58","1","1","61","1","20","1","21","44"
"324150","58","1","1","1","8","15","8","19","3"
"324151","58","1","1","4","12","6","12","8","22"
"324152","58","1","1","1","26","2","26","5","4"
"324153","58","1","1","60","1","10","1","12","17"
"324154","58","1","1","44","13","32","13","32","8"
"324155","58","1","1","1","6","3","6","3","3"
"324156","58","1","1","1","12","1","12","3","9"
"324157","58","1","1","29","2","28","2","28","22"
"324158","58","1","1","43","9","29","9","29","5"
"324159","58","1","1","42","24","27","24","27","19"
"324160","58","1","1","43","7","22","7","22","6"
"324161","58","1","1","58","2","2","2","2","7"
"324162","58","1","1","1","6","13","6","22","4"
"324163","58","1","1","44","2","30","2","30","9"
"324164","58","1","1","1","32","24","32","30","3"
"324165","58","1","1","1","3","15","3","15","4"
"324166","58","1","1","44","28","23","28","23","7"
"324167","58","1","1","42","24","44","24","44","8"
"324168","58","1","1","1","46","2","46","4","13"
"324169","58","1","1","1","9","1","9","17","4"
"324170","58","1","2","41","1","1","1","1","4"
"324171","58","1","2","43","1","14","1","14","27"
"324172","58","1","2","44","2","17","2","17","4"
"324173","58","1","2","43","1","17","1","18","10"
"324174","58","1","2","5","18","15","18","15","7"
"324175","58","1","2","58","1","5","1","5","6"
"324176","58","1","2","23","9","6","9","7","4"
